ADV,LAT,LON,TIME,WIND,PR,STAT
1,8.00,167.00,11/05/06Z,15,-,TROPICAL DEPRESSION
2,8.20,166.70,11/05/12Z,15,-,TROPICAL DEPRESSION
3,8.40,166.40,11/05/18Z,15,-,TROPICAL DEPRESSION
4,8.60,166.20,11/06/00Z,15,-,TROPICAL DEPRESSION
5,8.80,166.00,11/06/06Z,20,-,TROPICAL DEPRESSION
6,9.00,165.80,11/06/12Z,20,-,TROPICAL DEPRESSION
7,9.20,165.60,11/06/18Z,20,-,TROPICAL DEPRESSION
8,9.40,165.40,11/07/00Z,20,-,TROPICAL DEPRESSION
9,9.60,165.20,11/07/06Z,20,-,TROPICAL DEPRESSION
10,9.70,165.00,11/07/12Z,20,-,TROPICAL DEPRESSION
11,9.80,164.80,11/07/18Z,20,-,TROPICAL DEPRESSION
12,9.90,164.60,11/08/00Z,20,-,TROPICAL DEPRESSION
13,10.00,164.40,11/08/06Z,20,-,TROPICAL DEPRESSION
14,10.10,164.40,11/08/12Z,20,-,TROPICAL DEPRESSION
15,10.20,164.00,11/08/18Z,20,-,TROPICAL DEPRESSION
16,10.30,163.80,11/09/00Z,20,-,TROPICAL DEPRESSION
17,10.40,163.60,11/09/06Z,20,-,TROPICAL DEPRESSION
18,10.50,163.40,11/09/12Z,20,-,TROPICAL DEPRESSION
19,10.60,163.20,11/09/18Z,20,-,TROPICAL DEPRESSION
20,10.70,163.00,11/10/00Z,20,-,TROPICAL DEPRESSION
21,10.80,162.80,11/10/06Z,20,-,TROPICAL DEPRESSION
22,10.90,162.60,11/10/12Z,20,-,TROPICAL DEPRESSION
23,11.00,162.40,11/10/18Z,20,-,TROPICAL DEPRESSION
24,11.10,162.20,11/11/00Z,20,-,TROPICAL DEPRESSION
25,11.10,162.00,11/11/06Z,20,-,TROPICAL DEPRESSION
26,11.10,161.80,11/11/12Z,20,-,TROPICAL DEPRESSION
27,11.10,161.50,11/11/18Z,20,-,TROPICAL DEPRESSION
