Date: 20 JUN-1 JUL 1990
Typhoon  #7
ADV  LAT   LON       TIME     WIND  PR  STAT
  1  11.00  148.30 06/20/00Z   20     - TROPICAL DEPRESSION
  2  10.90  147.70 06/20/06Z   20     - TROPICAL DEPRESSION
  3  10.80  147.40 06/20/12Z   25     - TROPICAL DEPRESSION
  4  10.70  147.00 06/20/18Z   25     - TROPICAL DEPRESSION
  5  10.60  146.60 06/21/00Z   30     - TROPICAL DEPRESSION
  6  10.50  146.00 06/21/06Z   35     - TROPICAL STORM
  7  10.30  145.10 06/21/12Z   35     - TROPICAL STORM
  8   9.70  144.30 06/21/18Z   35     - TROPICAL STORM
  9   8.80  143.60 06/22/00Z   35     - TROPICAL STORM
 10   8.00  143.00 06/22/06Z   40     - TROPICAL STORM
 11   7.50  142.50 06/22/12Z   45     - TROPICAL STORM
 12   7.20  141.80 06/22/18Z   50     - TROPICAL STORM
 13   7.20  141.10 06/23/00Z   55     - TROPICAL STORM
 14   7.50  140.20 06/23/06Z   60     - TROPICAL STORM
 15   8.10  139.10 06/23/12Z   65     - TYPHOON-1
 16   8.50  137.90 06/23/18Z   70     - TYPHOON-1
 17   9.00  136.60 06/24/00Z   80     - TYPHOON-1
 18   9.70  135.10 06/24/06Z   85     - TYPHOON-2
 19  10.40  133.70 06/24/12Z   90     - TYPHOON-2
 20  11.10  132.40 06/24/18Z  100     - TYPHOON-3
 21  11.70  131.20 06/25/00Z  110     - TYPHOON-3
 22  12.40  130.00 06/25/06Z  115     - TYPHOON-4
 23  13.10  128.90 06/25/12Z  115     - TYPHOON-4
 24  13.80  127.80 06/25/18Z  110     - TYPHOON-3
 25  14.60  126.70 06/26/00Z  105     - TYPHOON-3
 26  15.30  125.70 06/26/06Z  105     - TYPHOON-3
 27  15.90  124.70 06/26/12Z  100     - TYPHOON-3
 28  16.50  123.80 06/26/18Z  100     - TYPHOON-3
 29  17.20  122.90 06/27/00Z   95     - TYPHOON-2
 30  18.00  122.00 06/27/06Z   85     - TYPHOON-2
 31  19.00  120.80 06/27/12Z   75     - TYPHOON-1
 32  19.80  119.80 06/27/18Z   75     - TYPHOON-1
 33  20.50  119.00 06/28/00Z   80     - TYPHOON-1
 34  21.20  118.50 06/28/06Z   80     - TYPHOON-1
 35  21.90  118.00 06/28/12Z   80     - TYPHOON-1
 36  22.40  117.70 06/28/18Z   80     - TYPHOON-1
 37  22.90  117.40 06/29/00Z   75     - TYPHOON-1
 38  23.50  117.20 06/29/06Z   70     - TYPHOON-1
 39  24.10  117.20 06/29/12Z   60     - TROPICAL STORM
 40  24.80  117.30 06/29/18Z   45     - TROPICAL STORM
 41  25.70  117.50 06/30/00Z   35     - TROPICAL STORM
 42  26.90  118.00 06/30/06Z   25     - TROPICAL DEPRESSION
 43  28.00  119.00 06/30/12Z   20     - TROPICAL DEPRESSION
 44  29.30  120.30 06/30/18Z   20     - TROPICAL DEPRESSION
 45  30.10  121.80 07/01/00Z   15     - TROPICAL DEPRESSION
