ADV,LAT,LON,TIME,WIND,PR,STAT
16,8.80,179.80,11/18/06Z,20,-,TROPICAL DEPRESSION
17,8.90,178.50,11/18/12Z,20,-,TROPICAL DEPRESSION
18,8.90,177.20,11/18/18Z,20,-,TROPICAL DEPRESSION
19,8.90,176.10,11/19/00Z,20,-,TROPICAL DEPRESSION
20,9.00,175.10,11/19/06Z,20,-,TROPICAL DEPRESSION
21,9.20,174.00,11/19/12Z,20,-,TROPICAL DEPRESSION
22,9.30,173.00,11/19/18Z,20,-,TROPICAL DEPRESSION
23,9.10,172.10,11/20/00Z,25,-,TROPICAL DEPRESSION
24,9.50,170.80,11/20/06Z,25,-,TROPICAL DEPRESSION
25,9.70,169.50,11/20/12Z,35,-,TROPICAL STORM
26,9.80,168.40,11/20/18Z,25,-,TROPICAL DEPRESSION
27,9.90,167.40,11/21/00Z,25,-,TROPICAL DEPRESSION
28,10.00,166.50,11/21/06Z,30,-,TROPICAL DEPRESSION
29,10.10,165.60,11/21/12Z,40,-,TROPICAL STORM
30,10.10,164.60,11/21/18Z,70,-,TYPHOON-1
31,10.00,163.80,11/22/00Z,90,-,TYPHOON-2
32,9.90,163.20,11/22/06Z,105,-,TYPHOON-3
33,9.70,162.50,11/22/12Z,110,-,TYPHOON-3
34,9.40,161.90,11/22/18Z,115,-,TYPHOON-4
35,8.90,161.60,11/23/00Z,125,-,TYPHOON-4
36,8.70,161.30,11/23/06Z,130,-,TYPHOON-4
37,8.70,160.90,11/23/12Z,130,-,TYPHOON-4
38,8.80,160.60,11/23/18Z,130,-,TYPHOON-4
39,8.90,160.40,11/24/00Z,125,-,TYPHOON-4
40,8.90,160.10,11/24/06Z,125,-,TYPHOON-4
41,8.90,159.80,11/24/12Z,120,-,TYPHOON-4
42,8.90,159.40,11/24/18Z,105,-,TYPHOON-3
43,8.90,159.00,11/25/00Z,105,-,TYPHOON-3
44,8.90,158.40,11/25/06Z,105,-,TYPHOON-3
45,8.80,157.50,11/25/12Z,95,-,TYPHOON-2
46,8.70,156.70,11/25/18Z,90,-,TYPHOON-2
47,8.60,156.20,11/26/00Z,90,-,TYPHOON-2
48,8.50,155.70,11/26/06Z,95,-,TYPHOON-2
49,8.40,155.00,11/26/12Z,105,-,TYPHOON-3
50,8.30,154.20,11/26/18Z,115,-,TYPHOON-4
51,8.20,153.20,11/27/00Z,130,-,TYPHOON-4
55,7.70,148.10,11/28/00Z,130,-,TYPHOON-4
56,7.50,146.90,11/28/06Z,125,-,TYPHOON-4
57,7.40,145.80,11/28/12Z,115,-,TYPHOON-4
58,7.70,144.60,11/28/18Z,115,-,TYPHOON-4
59,8.40,143.40,11/29/00Z,110,-,TYPHOON-3
60,9.00,142.40,11/29/06Z,95,-,TYPHOON-2
61,9.50,141.50,11/29/12Z,85,-,TYPHOON-2
62,10.40,141.10,11/29/18Z,75,-,TYPHOON-1
63,11.00,140.50,11/30/00Z,65,-,TYPHOON-1
64,11.80,140.30,11/30/06Z,55,-,TROPICAL STORM
65,12.60,140.10,11/30/12Z,45,-,TROPICAL STORM
66,13.30,139.30,11/30/18Z,35,-,TROPICAL STORM
67,13.70,138.60,12/01/00Z,35,-,TROPICAL STORM
68,14.00,137.90,12/01/06Z,35,-,TROPICAL STORM
69,14.20,137.20,12/01/12Z,35,-,TROPICAL STORM
70,14.20,136.50,12/01/18Z,35,-,TROPICAL STORM
71,14.20,135.80,12/02/00Z,35,-,TROPICAL STORM
72,14.10,134.80,12/02/06Z,30,-,TROPICAL DEPRESSION
73,13.70,133.70,12/02/12Z,30,-,TROPICAL DEPRESSION
74,13.10,132.60,12/02/18Z,30,-,TROPICAL DEPRESSION
75,12.40,131.80,12/03/00Z,30,-,TROPICAL DEPRESSION
76,11.80,131.10,12/03/06Z,30,-,TROPICAL DEPRESSION
77,11.00,130.50,12/03/12Z,30,-,TROPICAL DEPRESSION
78,10.20,129.70,12/03/18Z,25,-,TROPICAL DEPRESSION
79,9.60,128.70,12/04/00Z,25,-,TROPICAL DEPRESSION
80,8.70,127.30,12/04/06Z,25,-,TROPICAL DEPRESSION
81,7.70,126.00,12/04/12Z,20,-,TROPICAL DEPRESSION
82,6.80,124.70,12/04/18Z,20,-,TROPICAL DEPRESSION
83,5.90,123.30,12/05/00Z,20,-,TROPICAL DEPRESSION
