ADV,LAT,LON,TIME,WIND,PR,STAT
1,6.70,153.30,06/18/00Z,35,-,TROPICAL STORM
2,7.50,152.30,06/18/06Z,35,-,TROPICAL STORM
3,8.50,151.80,06/18/12Z,40,-,TROPICAL STORM
4,9.30,151.00,06/18/18Z,40,-,TROPICAL STORM
5,10.70,149.20,06/19/00Z,40,-,TROPICAL STORM
6,11.10,148.50,06/19/06Z,40,-,TROPICAL STORM
7,11.70,146.00,06/19/12Z,50,-,TROPICAL STORM
8,11.70,144.00,06/19/18Z,50,-,TROPICAL STORM
9,11.90,142.50,06/20/00Z,60,-,TROPICAL STORM
10,12.40,140.50,06/20/06Z,65,-,TYPHOON-1
11,12.80,138.80,06/20/12Z,80,-,TYPHOON-1
12,13.20,136.80,06/20/18Z,90,-,TYPHOON-2
13,13.30,134.90,06/21/00Z,100,-,TYPHOON-3
14,13.40,132.90,06/21/06Z,120,-,TYPHOON-4
15,13.40,131.40,06/21/12Z,130,-,TYPHOON-4
30,22.30,121.40,06/25/06Z,100,-,TYPHOON-3
31,23.20,121.20,06/25/12Z,90,-,TYPHOON-2
32,24.50,121.90,06/25/18Z,75,-,TYPHOON-1
33,26.00,123.00,06/26/00Z,70,-,TYPHOON-1
34,28.00,124.00,06/26/06Z,65,-,TYPHOON-1
35,30.00,124.10,06/26/12Z,65,-,TYPHOON-1
36,31.90,125.20,06/26/18Z,65,-,TYPHOON-1
37,33.00,127.40,06/27/00Z,55,-,TROPICAL STORM
38,34.00,131.30,06/27/06Z,45,-,TROPICAL STORM
39,35.30,135.20,06/27/12Z,45,-,TROPICAL STORM
40,35.00,136.00,06/27/18Z,40,-,TROPICAL STORM
41,35.00,136.30,06/28/00Z,35,-,TROPICAL STORM
42,35.10,136.50,06/28/06Z,30,-,TROPICAL DEPRESSION
43,35.50,137.00,06/28/12Z,20,-,TROPICAL DEPRESSION
