ADV,LAT,LON,TIME,WIND,PR,STAT
1,16.00,116.30,07/14/06Z,20,-,TROPICAL DEPRESSION
2,16.10,115.70,07/14/12Z,20,-,TROPICAL DEPRESSION
3,16.20,115.20,07/14/18Z,25,-,TROPICAL DEPRESSION
4,16.40,114.70,07/15/00Z,25,-,TROPICAL DEPRESSION
5,16.60,114.20,07/15/06Z,25,-,TROPICAL DEPRESSION
6,16.90,113.90,07/15/12Z,25,-,TROPICAL DEPRESSION
7,17.70,113.70,07/15/18Z,25,-,TROPICAL DEPRESSION
8,18.40,113.50,07/16/00Z,25,-,TROPICAL DEPRESSION
9,19.00,113.40,07/16/06Z,25,-,TROPICAL DEPRESSION
10,19.80,113.00,07/16/12Z,25,-,TROPICAL DEPRESSION
11,20.60,112.40,07/16/18Z,25,-,TROPICAL DEPRESSION
12,21.10,112.00,07/17/00Z,25,-,TROPICAL DEPRESSION
13,21.90,112.00,07/17/06Z,25,-,TROPICAL DEPRESSION
14,22.60,112.20,07/17/12Z,25,-,TROPICAL DEPRESSION
