ADV,LAT,LON,TIME,WIND,PR,STAT
1,14.40,147.80,09/13/06Z,20,-,TROPICAL DEPRESSION
2,14.90,146.70,09/13/12Z,25,-,TROPICAL DEPRESSION
3,15.30,145.40,09/13/18Z,25,-,TROPICAL DEPRESSION
4,15.70,144.10,09/14/00Z,25,-,TROPICAL DEPRESSION
5,16.10,142.90,09/14/06Z,25,-,TROPICAL DEPRESSION
6,16.40,141.80,09/14/12Z,25,-,TROPICAL DEPRESSION
7,16.80,140.70,09/14/18Z,30,-,TROPICAL DEPRESSION
8,17.20,139.50,09/15/00Z,30,-,TROPICAL DEPRESSION
9,17.70,138.40,09/15/06Z,35,-,TROPICAL STORM
10,18.20,137.20,09/15/12Z,35,-,TROPICAL STORM
11,18.80,136.10,09/15/18Z,40,-,TROPICAL STORM
12,19.50,134.90,09/16/00Z,40,-,TROPICAL STORM
13,20.40,133.80,09/16/06Z,45,-,TROPICAL STORM
14,21.30,132.50,09/16/12Z,45,-,TROPICAL STORM
15,22.40,131.70,09/16/18Z,45,-,TROPICAL STORM
16,23.30,131.30,09/17/00Z,45,-,TROPICAL STORM
17,24.00,131.20,09/17/06Z,50,-,TROPICAL STORM
18,24.60,131.00,09/17/12Z,50,-,TROPICAL STORM
19,25.30,130.80,09/17/18Z,50,-,TROPICAL STORM
20,26.00,130.60,09/18/00Z,50,-,TROPICAL STORM
21,26.90,130.70,09/18/06Z,50,-,TROPICAL STORM
22,27.30,132.10,09/18/12Z,50,-,TROPICAL STORM
23,27.60,134.10,09/18/18Z,45,-,TROPICAL STORM
24,28.50,137.00,09/19/00Z,45,-,TROPICAL STORM
25,31.60,139.00,09/19/06Z,45,-,TROPICAL STORM
26,35.30,141.60,09/19/12Z,45,-,TROPICAL STORM
