ADV,LAT,LON,TIME,WIND,PR,STAT
1,19.70,132.70,08/27/00Z,15,-,TROPICAL DEPRESSION
2,20.30,133.70,08/27/06Z,20,-,TROPICAL DEPRESSION
3,21.10,134.30,08/27/12Z,20,-,TROPICAL DEPRESSION
4,21.80,134.60,08/27/18Z,20,-,TROPICAL DEPRESSION
5,22.70,134.60,08/28/00Z,20,-,TROPICAL DEPRESSION
6,23.20,134.20,08/28/06Z,20,-,TROPICAL DEPRESSION
7,23.70,133.90,08/28/12Z,25,-,TROPICAL DEPRESSION
8,24.30,133.60,08/28/18Z,25,-,TROPICAL DEPRESSION
9,25.10,133.50,08/29/00Z,25,-,TROPICAL DEPRESSION
10,26.00,133.50,08/29/06Z,25,-,TROPICAL DEPRESSION
11,27.10,133.80,08/29/12Z,25,-,TROPICAL DEPRESSION
12,28.30,134.30,08/29/18Z,30,-,TROPICAL DEPRESSION
13,29.70,134.90,08/30/00Z,35,-,TROPICAL STORM
14,31.20,135.70,08/30/06Z,40,-,TROPICAL STORM
15,32.90,136.70,08/30/12Z,40,-,TROPICAL STORM
16,34.70,138.10,08/30/18Z,40,-,TROPICAL STORM
17,36.50,140.00,08/31/00Z,40,-,TROPICAL STORM
18,38.40,142.60,08/31/06Z,40,-,TROPICAL STORM
19,40.20,146.20,08/31/12Z,40,-,TROPICAL STORM
