ADV,LAT,LON,TIME,WIND,PR,STAT
1,19.50,124.00,09/15/00Z,25,-,TROPICAL DEPRESSION
2,19.80,123.40,09/15/06Z,25,-,TROPICAL DEPRESSION
3,20.00,122.70,09/15/12Z,25,-,TROPICAL DEPRESSION
4,20.40,122.00,09/15/18Z,30,-,TROPICAL DEPRESSION
5,20.50,121.30,09/16/00Z,25,-,TROPICAL DEPRESSION
6,20.60,120.40,09/16/06Z,30,-,TROPICAL DEPRESSION
7,20.60,119.60,09/16/12Z,35,-,TROPICAL STORM
8,20.50,119.00,09/16/18Z,40,-,TROPICAL STORM
9,20.30,118.60,09/17/00Z,40,-,TROPICAL STORM
10,20.00,118.40,09/17/06Z,40,-,TROPICAL STORM
11,19.70,118.50,09/17/12Z,35,-,TROPICAL STORM
12,19.50,118.70,09/17/18Z,35,-,TROPICAL STORM
13,19.40,119.10,09/18/00Z,35,-,TROPICAL STORM
14,19.50,119.60,09/18/06Z,40,-,TROPICAL STORM
15,19.70,120.10,09/18/12Z,40,-,TROPICAL STORM
16,19.90,120.60,09/18/18Z,40,-,TROPICAL STORM
17,20.10,121.20,09/19/00Z,40,-,TROPICAL STORM
18,20.30,121.80,09/19/06Z,35,-,TROPICAL STORM
19,20.50,122.50,09/19/12Z,35,-,TROPICAL STORM
20,20.70,123.20,09/19/18Z,35,-,TROPICAL STORM
21,20.90,123.80,09/20/00Z,40,-,TROPICAL STORM
22,21.00,124.30,09/20/06Z,45,-,TROPICAL STORM
23,21.10,124.70,09/20/12Z,50,-,TROPICAL STORM
24,21.20,125.00,09/20/18Z,55,-,TROPICAL STORM
25,21.30,125.30,09/21/00Z,60,-,TROPICAL STORM
26,21.40,125.60,09/21/06Z,70,-,TYPHOON-1
27,21.50,125.20,09/21/12Z,85,-,TYPHOON-2
28,21.50,124.70,09/21/18Z,95,-,TYPHOON-2
29,21.60,124.10,09/22/00Z,105,-,TYPHOON-3
30,21.70,123.50,09/22/06Z,110,-,TYPHOON-3
31,21.80,122.60,09/22/12Z,110,-,TYPHOON-3
32,21.90,121.60,09/22/18Z,105,-,TYPHOON-3
33,22.10,120.70,09/23/00Z,105,-,TYPHOON-3
34,22.30,120.00,09/23/06Z,90,-,TYPHOON-2
35,22.50,119.50,09/23/12Z,70,-,TYPHOON-1
36,22.60,119.00,09/23/18Z,60,-,TROPICAL STORM
37,22.60,118.60,09/24/00Z,55,-,TROPICAL STORM
38,22.50,118.10,09/24/06Z,50,-,TROPICAL STORM
39,22.00,117.60,09/24/12Z,45,-,TROPICAL STORM
40,20.90,117.10,09/24/18Z,45,-,TROPICAL STORM
41,19.90,116.80,09/25/00Z,45,-,TROPICAL STORM
42,19.20,116.60,09/25/06Z,45,-,TROPICAL STORM
43,18.80,116.40,09/25/12Z,40,-,TROPICAL STORM
44,18.20,116.10,09/25/18Z,40,-,TROPICAL STORM
45,17.60,116.00,09/26/00Z,35,-,TROPICAL STORM
46,16.80,116.00,09/26/06Z,35,-,TROPICAL STORM
47,16.30,116.20,09/26/12Z,30,-,TROPICAL DEPRESSION
48,16.00,116.50,09/26/18Z,30,-,TROPICAL DEPRESSION
49,15.70,117.00,09/27/00Z,30,-,TROPICAL DEPRESSION
50,15.80,117.30,09/27/06Z,30,-,TROPICAL DEPRESSION
51,15.90,117.50,09/27/12Z,30,-,TROPICAL DEPRESSION
52,16.10,117.70,09/27/18Z,30,-,TROPICAL DEPRESSION
53,16.30,117.50,09/28/00Z,35,-,TROPICAL STORM
54,16.40,117.30,09/28/06Z,40,-,TROPICAL STORM
55,16.50,116.90,09/28/12Z,40,-,TROPICAL STORM
56,16.60,116.60,09/28/18Z,45,-,TROPICAL STORM
57,16.90,116.50,09/29/00Z,50,-,TROPICAL STORM
58,17.20,116.50,09/29/06Z,50,-,TROPICAL STORM
59,17.50,116.50,09/29/12Z,55,-,TROPICAL STORM
60,18.20,116.60,09/29/18Z,55,-,TROPICAL STORM
61,18.90,117.00,09/30/00Z,55,-,TROPICAL STORM
62,19.60,117.30,09/30/06Z,60,-,TROPICAL STORM
63,20.40,117.50,09/30/12Z,60,-,TROPICAL STORM
64,21.30,117.70,09/30/18Z,60,-,TROPICAL STORM
65,22.10,117.60,10/01/00Z,60,-,TROPICAL STORM
66,22.80,117.50,10/01/06Z,65,-,TYPHOON-1
67,23.60,117.30,10/01/12Z,65,-,TYPHOON-1
68,24.20,117.00,10/01/18Z,50,-,TROPICAL STORM
69,25.00,116.70,10/02/00Z,35,-,TROPICAL STORM
70,25.60,116.10,10/02/06Z,25,-,TROPICAL DEPRESSION
